D30 (baseline);D30-R30;D15-R30;D10-R30;D6-R30;D3-R30;R30;
1;1;1;1;1;1;1;
1;1;1;1;1;1;1;
1.0;0.875;0.875;0.875;0.875;0.875;0.875;
1.0;0.9;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;
1.0;0.8888888888888888;0.8888888888888888;0.875;0.875;0.875;0.875;
1.0;0.875;0.8571428571428571;0.875;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.8888888888888888;0.8888888888888888;0.875;0.875;0.875;0.875;
1.0;0.875;0.8571428571428571;0.8571428571428571;0.875;0.8571428571428571;0.8571428571428571;
1.0;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.8888888888888888;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.9;0.9;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.75;0.7142857142857143;0.75;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.8888888888888888;0.8888888888888888;0.8;0.8888888888888888;0.8888888888888888;0.8;
1.0;0.9;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.9;0.875;0.875;0.875;0.875;0.875;
1.0;0.9;0.9;0.875;0.875;0.875;0.875;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8888888888888888;0.8888888888888888;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.8888888888888888;0.875;0.875;0.875;0.875;0.875;
1.0;0.7777777777777778;0.7777777777777778;0.75;0.7777777777777778;0.7777777777777778;0.75;
1.0;0.8181818181818182;0.75;0.8181818181818182;0.75;0.75;0.75;
1.0;0.8;0.8;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.875;0.875;0.875;
1.0;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;
1.0;0.9090909090909091;0.9090909090909091;0.875;0.875;0.875;0.875;
1.0;0.7777777777777778;0.75;0.7777777777777778;0.75;0.75;0.75;
1.0;0.7857142857142857;0.7857142857142857;0.7;0.7;0.7;0.7;
1.0;0.8461538461538461;0.7;0.7;0.7;0.7;0.7;
1.0;0.6923076923076923;0.6923076923076923;0.6923076923076923;0.6923076923076923;0.6923076923076923;0.5555555555555556;
1.0;0.9333333333333333;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;
1.0;0.8666666666666667;0.8666666666666667;0.7;0.7;0.7;0.7;
1.0;0.9333333333333333;0.875;0.9333333333333333;0.875;0.875;0.875;
1.0;0.9166666666666666;0.9166666666666666;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.9285714285714286;0.7777777777777778;0.7777777777777778;0.9285714285714286;0.7777777777777778;0.7777777777777778;
1.0;1.0;1.0;1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8571428571428571;0.8571428571428571;0.75;0.75;0.75;0.75;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.9166666666666666;0.9166666666666666;0.875;0.9166666666666666;0.9166666666666666;0.875;
1.0;0.9166666666666666;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.7857142857142857;0.7857142857142857;0.7857142857142857;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8461538461538461;0.75;0.75;0.75;0.75;0.75;
1.0;0.9166666666666666;0.9166666666666666;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.875;0.75;0.75;0.75;0.75;0.75;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.9333333333333333;0.875;0.875;0.875;0.875;0.875;
1.0;0.8666666666666667;0.8666666666666667;0.75;0.8666666666666667;0.8666666666666667;0.75;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.875;0.875;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.7222222222222222;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.5833333333333334;
1.0;0.6842105263157895;0.6842105263157895;0.6842105263157895;0.5;0.5;0.5;
1.0;0.7058823529411765;0.5454545454545454;0.5454545454545454;0.7058823529411765;0.5454545454545454;0.5454545454545454;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.75;0.5555555555555556;0.75;0.5555555555555556;0.5555555555555556;0.5555555555555556;
1.0;0.9333333333333333;0.9333333333333333;0.875;0.875;0.875;0.875;
1.0;0.8235294117647058;0.7;0.7;0.7;0.7;0.7;
1.0;0.875;0.875;0.875;0.875;0.875;0.75;
1.0;0.8823529411764706;0.8;0.8;0.8;0.8;0.8;
1.0;0.9285714285714286;0.9285714285714286;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;
1.0;0.8;0.7;0.8;0.7;0.7;0.7;
1.0;0.8235294117647058;0.8235294117647058;0.75;0.75;0.75;0.75;
1.0;0.8823529411764706;0.8;0.8;0.8823529411764706;0.8;0.8;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.7272727272727273;0.7272727272727273;0.7272727272727273;
1.0;0.8;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7894736842105263;0.7894736842105263;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8823529411764706;0.7777777777777778;0.8823529411764706;0.7777777777777778;0.7777777777777778;0.7777777777777778;
1.0;0.85;0.85;0.7;0.85;0.85;0.7;
1.0;0.7222222222222222;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.5833333333333334;
1.0;0.8;0.8;0.8;0.75;0.75;0.75;
1.0;0.8571428571428571;0.75;0.75;0.75;0.75;0.75;
1.0;0.8260869565217391;0.8260869565217391;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8421052631578947;0.7272727272727273;0.8421052631578947;0.8421052631578947;0.7272727272727273;0.7272727272727273;
1.0;0.8571428571428571;0.8571428571428571;0.7272727272727273;0.7272727272727273;0.7272727272727273;0.7272727272727273;
1.0;0.7391304347826086;0.5;0.5;0.5;0.5;0.5;
1.0;0.8181818181818182;0.8181818181818182;0.8181818181818182;0.6;0.6;0.6;
1.0;0.8;0.5454545454545454;0.5454545454545454;0.5454545454545454;0.5454545454545454;0.5454545454545454;
1.0;0.8947368421052632;0.8947368421052632;0.7777777777777778;0.8947368421052632;0.8947368421052632;0.7777777777777778;
1.0;0.9047619047619048;0.5714285714285714;0.9047619047619048;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.8421052631578947;0.8421052631578947;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;
1.0;0.8947368421052632;0.75;0.75;0.75;0.75;0.75;
1.0;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.75;0.75;0.75;
1.0;0.9411764705882353;0.875;0.875;0.9411764705882353;0.875;0.875;
1.0;0.8571428571428571;0.8571428571428571;0.75;0.75;0.75;0.75;
1.0;0.9166666666666666;0.7142857142857143;0.9166666666666666;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.9230769230769231;0.9230769230769231;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;
1.0;0.9230769230769231;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;
1.0;0.8235294117647058;0.8235294117647058;0.8235294117647058;0.8235294117647058;0.8235294117647058;0.7272727272727273;
1.0;0.9375;0.9090909090909091;0.9090909090909091;0.9090909090909091;0.9090909090909091;0.9090909090909091;
1.0;0.8823529411764706;0.8823529411764706;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.7777777777777778;0.5454545454545454;0.7777777777777778;0.5454545454545454;0.5454545454545454;0.5454545454545454;
1.0;0.9285714285714286;0.9285714285714286;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;
1.0;0.8235294117647058;0.6666666666666666;0.6666666666666666;0.8235294117647058;0.6666666666666666;0.6666666666666666;
1.0;1.0;1.0;1.0;0.9;0.9;0.9;
1.0;0.8333333333333334;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.875;0.875;0.7692307692307693;0.7692307692307693;0.7692307692307693;0.7692307692307693;
1.0;0.8;0.6153846153846154;0.8;0.6153846153846154;0.6153846153846154;0.6153846153846154;
1.0;0.9;0.9;0.75;0.9;0.9;0.75;
1.0;0.8636363636363636;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7272727272727273;0.7272727272727273;0.7272727272727273;0.5625;0.5625;0.5625;
1.0;0.8095238095238095;0.6428571428571429;0.6428571428571429;0.6428571428571429;0.6428571428571429;0.6428571428571429;
1.0;0.8333333333333334;0.8333333333333334;0.6923076923076923;0.6923076923076923;0.6923076923076923;0.6923076923076923;
1.0;0.8;0.7333333333333333;0.8;0.8;0.7333333333333333;0.7333333333333333;
1.0;0.8235294117647058;0.8235294117647058;0.6923076923076923;0.6923076923076923;0.6923076923076923;0.6923076923076923;
1.0;0.7142857142857143;0.5;0.5;0.5;0.5;0.5;
1.0;0.782608695652174;0.782608695652174;0.782608695652174;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.8095238095238095;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.5833333333333334;
1.0;0.7894736842105263;0.7894736842105263;0.5454545454545454;0.7894736842105263;0.7894736842105263;0.5454545454545454;
1.0;0.8421052631578947;0.7142857142857143;0.8421052631578947;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.85;0.85;0.6923076923076923;0.6923076923076923;0.6923076923076923;0.6923076923076923;
1.0;0.8181818181818182;0.7333333333333333;0.7333333333333333;0.7333333333333333;0.7333333333333333;0.7333333333333333;
1.0;0.8095238095238095;0.8095238095238095;0.8095238095238095;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.782608695652174;0.625;0.625;0.782608695652174;0.625;0.625;
1.0;0.8823529411764706;0.8823529411764706;0.75;0.75;0.75;0.75;
1.0;0.9411764705882353;0.9166666666666666;0.9411764705882353;0.9166666666666666;0.9166666666666666;0.9166666666666666;
1.0;0.8095238095238095;0.8095238095238095;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8095238095238095;0.6363636363636364;0.6363636363636364;0.6363636363636364;0.6363636363636364;0.6363636363636364;
1.0;0.84;0.84;0.84;0.84;0.84;0.6363636363636364;
1.0;0.7727272727272727;0.6153846153846154;0.6153846153846154;0.6153846153846154;0.6153846153846154;0.6153846153846154;
1.0;0.8181818181818182;0.8181818181818182;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8333333333333334;0.75;0.8333333333333334;0.75;0.75;0.75;
1.0;0.9047619047619048;0.9047619047619048;0.8461538461538461;0.8461538461538461;0.8461538461538461;0.8461538461538461;
1.0;0.9444444444444444;0.9230769230769231;0.9230769230769231;0.9444444444444444;0.9230769230769231;0.9230769230769231;
1.0;0.95;0.95;0.95;0.9166666666666666;0.9166666666666666;0.9166666666666666;
1.0;0.95;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;
1.0;0.8;0.8;0.6923076923076923;0.6923076923076923;0.6923076923076923;0.6923076923076923;
1.0;0.85;0.75;0.85;0.75;0.75;0.75;
1.0;0.8636363636363636;0.8636363636363636;0.7857142857142857;0.8636363636363636;0.8636363636363636;0.7857142857142857;
1.0;0.8571428571428571;0.8;0.8;0.8;0.8;0.8;
1.0;0.9473684210526315;0.9473684210526315;0.9473684210526315;0.9166666666666666;0.9166666666666666;0.9166666666666666;
1.0;0.9411764705882353;0.9285714285714286;0.9285714285714286;0.9285714285714286;0.9285714285714286;0.9285714285714286;
1.0;0.8695652173913043;0.8695652173913043;0.8125;0.8125;0.8125;0.8125;
1.0;0.8636363636363636;0.7857142857142857;0.8636363636363636;0.8636363636363636;0.7857142857142857;0.7857142857142857;
1.0;0.8095238095238095;0.8095238095238095;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.8181818181818182;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.9473684210526315;0.9473684210526315;0.9473684210526315;0.9166666666666666;0.9166666666666666;0.9166666666666666;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.95;0.95;0.9166666666666666;0.95;0.95;0.9166666666666666;
1.0;0.9444444444444444;0.9230769230769231;0.9444444444444444;0.9230769230769231;0.9230769230769231;0.9230769230769231;
1.0;0.8333333333333334;0.8333333333333334;0.8;0.8;0.8;0.8;
1.0;0.9444444444444444;0.9375;0.9375;0.9375;0.9375;0.9375;
1.0;0.9;0.9;0.9;0.8461538461538461;0.8461538461538461;0.8461538461538461;
1.0;0.9473684210526315;0.9285714285714286;0.9285714285714286;0.9473684210526315;0.9285714285714286;0.9285714285714286;
1.0;0.9473684210526315;0.9473684210526315;0.9333333333333333;0.9333333333333333;0.9333333333333333;0.9333333333333333;
1.0;0.9;0.875;0.9;0.875;0.875;0.875;
1.0;0.88;0.88;0.8235294117647058;0.8235294117647058;0.8235294117647058;0.8235294117647058;
1.0;0.9545454545454546;0.9333333333333333;0.9333333333333333;0.9333333333333333;0.9333333333333333;0.9333333333333333;
1.0;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;
1.0;0.8461538461538461;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;
1.0;0.9090909090909091;0.9090909090909091;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.7857142857142857;0.625;0.7857142857142857;0.625;0.625;0.625;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8666666666666667;0.7142857142857143;0.7142857142857143;0.8666666666666667;0.7142857142857143;0.7142857142857143;
1.0;0.8666666666666667;0.8666666666666667;0.8666666666666667;0.75;0.75;0.75;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8;0.8;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7777777777777778;0.6;0.7777777777777778;0.6;0.6;0.6;
1.0;0.9;0.9;0.8333333333333334;0.9;0.9;0.8333333333333334;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.6428571428571429;0.6428571428571429;0.6428571428571429;0.2857142857142857;0.2857142857142857;0.2857142857142857;
1.0;0.875;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.625;0.625;0.625;0.625;
1.0;0.9090909090909091;0.8571428571428571;0.9090909090909091;0.9090909090909091;0.8571428571428571;0.8571428571428571;
1.0;0.875;0.875;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.75;0.6;0.6;0.6;0.6;0.6;
1.0;0.8125;0.8125;0.8125;0.625;0.625;0.625;
1.0;0.75;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.9166666666666666;0.9166666666666666;0.875;0.9166666666666666;0.9166666666666666;0.875;
1.0;0.9285714285714286;0.9;0.9285714285714286;0.9;0.9;0.9;
1.0;0.8333333333333334;0.8333333333333334;0.8181818181818182;0.8181818181818182;0.8181818181818182;0.8181818181818182;
1.0;0.6875;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.5833333333333334;
1.0;0.8666666666666667;0.8666666666666667;0.8666666666666667;0.8;0.8;0.8;
1.0;0.8461538461538461;0.7777777777777778;0.7777777777777778;0.8461538461538461;0.7777777777777778;0.7777777777777778;
1.0;0.8333333333333334;0.8333333333333334;0.75;0.75;0.75;0.75;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8181818181818182;0.8181818181818182;0.75;0.75;0.75;0.75;
1.0;0.9;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.9;0.9;0.9;0.9;0.9;0.8571428571428571;
1.0;0.8181818181818182;0.75;0.75;0.75;0.75;0.75;
1.0;0.8333333333333334;0.8333333333333334;0.75;0.75;0.75;0.75;
1.0;0.75;0.6666666666666666;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.6666666666666666;0.6666666666666666;0.6363636363636364;0.6363636363636364;0.6363636363636364;0.6363636363636364;
1.0;0.6666666666666666;0.625;0.625;0.6666666666666666;0.625;0.625;
1.0;0.5454545454545454;0.5454545454545454;0.5454545454545454;0.375;0.375;0.375;
1.0;0.625;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.6;0.6;0.42857142857142855;0.42857142857142855;0.42857142857142855;0.42857142857142855;
1.0;0.75;0.6666666666666666;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7142857142857143;0.7142857142857143;0.6666666666666666;0.7142857142857143;0.7142857142857143;0.6666666666666666;
1.0;0.625;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5;0.5;0.5;
1.0;0.4166666666666667;0.3;0.3;0.3;0.3;0.3;
1.0;0.6;0.6;0.5;0.5;0.5;0.5;
1.0;0.45454545454545453;0.4;0.45454545454545453;0.45454545454545453;0.4;0.4;
1.0;0.6;0.6;0.5;0.5;0.5;0.5;
1.0;0.7272727272727273;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.6;0.6;0.6;0.4444444444444444;0.4444444444444444;0.4444444444444444;
1.0;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8333333333333334;0.8333333333333334;0.8;0.8333333333333334;0.8333333333333334;0.8;
1.0;0.6;0.5;0.6;0.5;0.5;0.5;
1.0;1.0;1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.8461538461538461;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8;0.8;0.8;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;1.0;0.8571428571428571;0.8571428571428571;1.0;0.8571428571428571;0.8571428571428571;
1.0;0.75;0.75;0.625;0.625;0.625;0.625;
1.0;0.75;0.5714285714285714;0.75;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.75;0.75;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.875;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8181818181818182;0.8181818181818182;0.8181818181818182;0.8181818181818182;0.8181818181818182;0.5;
1.0;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.6666666666666666;0.6666666666666666;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.8;0.6666666666666666;0.6666666666666666;0.8;0.6666666666666666;0.6666666666666666;
1.0;0.8;0.8;0.8;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.7;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;
1.0;0.6363636363636364;0.6363636363636364;0.42857142857142855;0.42857142857142855;0.42857142857142855;0.42857142857142855;
1.0;0.6;0.42857142857142855;0.6;0.42857142857142855;0.42857142857142855;0.42857142857142855;
1.0;0.7142857142857143;0.7142857142857143;0.6;0.7142857142857143;0.7142857142857143;0.6;
1.0;0.7;0.5;0.5;0.5;0.5;0.5;
1.0;0.6363636363636364;0.6363636363636364;0.6363636363636364;0.375;0.375;0.375;
1.0;0.6363636363636364;0.5;0.5;0.5;0.5;0.5;
1.0;0.6666666666666666;0.6666666666666666;0.5;0.5;0.5;0.5;
1.0;0.75;0.6666666666666666;0.75;0.75;0.6666666666666666;0.6666666666666666;
1.0;0.6428571428571429;0.6428571428571429;0.5;0.5;0.5;0.5;
1.0;0.6;0.5;0.5;0.5;0.5;0.5;
1.0;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.42857142857142855;0.42857142857142855;0.42857142857142855;
1.0;0.5555555555555556;0.5;0.5;0.5;0.5;0.5;
1.0;0.5;0.5;0.3333333333333333;0.5;0.5;0.3333333333333333;
1.0;0.7;0.5;0.7;0.5;0.5;0.5;
1.0;0.8333333333333334;0.8333333333333334;0.75;0.75;0.75;0.75;
1.0;0.75;0.6;0.6;0.6;0.6;0.6;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8;0.8;0.8;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.7142857142857143;0.7142857142857143;0.6;0.6;0.6;0.6;
1.0;0.875;0.75;0.875;0.75;0.75;0.75;
1.0;0.8333333333333334;0.8333333333333334;0.75;0.75;0.75;0.75;
1.0;0.8571428571428571;0.8;0.8;0.8;0.8;0.8;
1.0;0.8;0.8;0.8;0.8;0.8;0.75;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.6666666666666666;0.6666666666666666;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.7142857142857143;0.6666666666666666;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.75;0.75;0.6;0.6;0.6;0.6;
1.0;0.5;0.3333333333333333;0.3333333333333333;0.5;0.3333333333333333;0.3333333333333333;
1.0;0.5;0.5;0.5;0.42857142857142855;0.42857142857142855;0.42857142857142855;
1.0;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.6666666666666666;0.6666666666666666;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.7142857142857143;0.6;0.7142857142857143;0.6;0.6;0.6;
1.0;0.6363636363636364;0.6363636363636364;0.5555555555555556;0.6363636363636364;0.6363636363636364;0.5555555555555556;
1.0;0.7777777777777778;0.6;0.6;0.6;0.6;0.6;
1.0;0.7272727272727273;0.7272727272727273;0.7272727272727273;0.5;0.5;0.5;
1.0;0.7777777777777778;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7;0.7;0.5;0.5;0.5;0.5;
1.0;0.6363636363636364;0.5;0.6363636363636364;0.6363636363636364;0.5;0.5;
1.0;0.6666666666666666;0.6666666666666666;0.5;0.5;0.5;0.5;
1.0;0.6666666666666666;0.5;0.5;0.5;0.5;0.5;
1.0;0.6363636363636364;0.6363636363636364;0.6363636363636364;0.5;0.5;0.5;
1.0;0.7;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.6;0.6;0.5;0.6;0.6;0.5;
1.0;0.6666666666666666;0.5555555555555556;0.6666666666666666;0.5555555555555556;0.5555555555555556;0.5555555555555556;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.875;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8;0.8;0.8;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.6363636363636364;0.5;0.5;0.6363636363636364;0.5;0.5;
1.0;0.7777777777777778;0.7777777777777778;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7777777777777778;0.6666666666666666;0.7777777777777778;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8;0.8;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.5454545454545454;0.5454545454545454;0.5454545454545454;0.5454545454545454;0.5454545454545454;0.375;
1.0;0.8181818181818182;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.6428571428571429;0.6428571428571429;0.5454545454545454;0.5454545454545454;0.5454545454545454;0.5454545454545454;
1.0;0.7272727272727273;0.5714285714285714;0.7272727272727273;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.6;0.6;0.5;0.5;0.5;0.5;
1.0;0.5384615384615384;0.4;0.4;0.5384615384615384;0.4;0.4;
1.0;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.4444444444444444;0.4444444444444444;0.4444444444444444;
1.0;0.6923076923076923;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;
1.0;0.6923076923076923;0.6923076923076923;0.5;0.5;0.5;0.5;
1.0;0.9;0.8;0.9;0.8;0.8;0.8;
1.0;0.75;0.75;0.6666666666666666;0.75;0.75;0.6666666666666666;
1.0;0.8181818181818182;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.6923076923076923;0.6923076923076923;0.6923076923076923;0.5;0.5;0.5;
1.0;0.75;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.8333333333333334;0.8333333333333334;0.75;0.75;0.75;0.75;
1.0;0.6923076923076923;0.5;0.6923076923076923;0.6923076923076923;0.5;0.5;
1.0;0.7692307692307693;0.7692307692307693;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.9;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.9090909090909091;0.9090909090909091;0.9090909090909091;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.9166666666666666;0.875;0.875;0.875;0.875;0.875;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8333333333333334;0.75;0.8333333333333334;0.75;0.75;0.75;
1.0;0.9230769230769231;0.9230769230769231;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.9230769230769231;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.9375;0.9375;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.875;0.875;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.7333333333333333;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;
